,ED,Reported %,Zohran Kwame Mamdani,Scott Stringer,Selma Bartholomew,Zellnor Myrie,Adrienne Adams,Andrew Cuomo,Jessica Ramos,Whitney Tilson,Michael Blake,Brad Lander,Paperboy Price,WRITE-IN,AD,ElectDist
74,73,0.99,118,17,0,8,5,181,0,12,0,91,0,0,66,66073
75,74,0.99,46,1,0,0,1,4,0,0,1,9,0,0,66,66074
76,75,0.99,0,0,0,0,0,0,0,0,0,0,0,0,66,66075
77,76,0.99,0,0,0,0,0,0,0,0,0,0,0,0,66,66076
78,77,0.99,0,0,0,0,0,0,0,0,0,0,0,0,66,66077
79,78,0.99,0,0,0,0,0,0,0,0,0,0,0,0,66,66078
2,1,0.99,159,18,0,7,17,167,0,10,1,131,1,0,67,67001
3,2,0.99,98,13,1,5,11,112,1,9,1,83,0,0,67,67002
4,3,0.99,90,14,1,8,20,208,1,9,1,171,1,0,67,67003
5,4,0.99,146,26,0,7,14,202,0,11,3,180,1,0,67,67004
6,5,0.99,185,19,2,8,12,216,1,12,1,178,1,0,67,67005
7,6,0.99,29,5,0,5,2,65,0,5,0,19,0,0,67,67006
8,7,0.99,162,16,0,5,18,244,0,20,3,147,2,0,67,67007
9,8,0.99,117,18,0,8,15,212,1,12,1,180,0,0,67,67008
10,9,0.99,165,23,0,3,13,154,3,8,1,136,0,0,67,67009
11,10,0.99,103,28,0,9,30,210,1,24,2,149,1,0,67,67010
12,11,0.99,169,17,0,12,15,210,1,18,0,135,0,1,67,67011
13,12,0.99,204,21,1,5,26,249,1,13,3,172,2,2,67,67012
14,13,0.99,149,25,0,3,23,248,4,14,0,171,2,0,67,67013
15,14,0.99,97,16,0,4,9,200,1,10,0,125,0,0,67,67014
16,15,0.99,77,21,0,10,14,225,3,13,0,150,1,0,67,67015
17,16,0.99,137,24,0,9,20,272,0,17,1,153,1,0,67,67016
18,17,0.99,168,17,0,7,11,211,1,10,1,165,0,0,67,67017
19,18,0.99,175,19,0,9,10,180,2,14,3,176,1,0,67,67018
20,19,0.8571,195,12,1,9,14,198,2,10,0,139,0,0,67,67019
21,20,0.99,180,14,0,17,21,166,1,13,0,151,1,4,67,67020
22,21,0.99,101,18,1,1,16,230,1,10,1,116,0,1,67,67021
23,22,0.99,128,6,0,3,23,239,2,10,2,111,1,0,67,67022
24,23,0.99,60,6,0,5,4,86,1,4,0,41,0,1,67,67023
25,24,0.99,179,23,0,9,15,220,0,8,1,141,0,0,67,67024
26,25,0.8571,85,22,0,7,12,158,0,16,1,121,0,0,67,67025
27,26,0.8571,276,23,0,11,30,188,3,13,2,198,0,0,67,67026
28,27,0.99,146,9,1,5,18,132,1,6,0,75,1,0,67,67027
29,28,0.99,131,12,0,4,9,113,1,7,3,108,0,0,67,67028
30,29,0.99,140,14,0,9,9,113,1,9,1,107,0,0,67,67029
31,30,0.99,216,25,0,15,17,199,0,15,0,123,1,2,67,67030
32,31,0.99,88,11,0,1,10,132,0,3,0,57,1,0,67,67031
33,32,0.99,91,9,0,7,12,218,1,14,0,118,0,0,67,67032
34,33,0.99,78,14,0,0,12,165,1,5,0,88,0,0,67,67033
35,34,0.99,190,22,1,6,29,220,1,9,0,180,1,0,67,67034
36,35,0.8571,121,10,0,10,22,175,0,18,2,110,1,0,67,67035
37,36,0.99,92,22,1,5,22,296,1,17,3,198,0,0,67,67036
38,37,0.99,205,22,1,8,19,225,2,13,0,130,1,2,67,67037
39,38,0.99,178,22,1,9,45,280,2,16,2,181,0,1,67,67038
40,39,0.6,24,16,1,0,7,102,0,5,0,65,1,0,67,67039
41,40,0.99,115,28,0,5,24,315,1,16,1,184,3,1,67,67040
42,41,0.99,108,17,0,5,6,241,0,19,0,154,0,1,67,67041
43,42,0.99,117,31,0,3,18,328,0,14,3,182,0,0,67,67042
44,43,0.99,69,5,1,5,12,121,0,3,0,51,0,0,67,67043
45,44,0.99,92,28,0,10,24,326,2,13,0,210,1,1,67,67044
46,45,0.99,83,3,0,5,8,108,0,3,2,56,0,0,67,67045
47,46,0.99,46,10,0,3,9,79,0,10,0,71,0,0,67,67046
48,47,0.99,107,2,0,3,10,173,1,11,0,65,0,1,67,67047
49,48,0.99,134,15,1,4,4,147,1,11,1,70,0,0,67,67048
50,49,0.99,121,12,0,4,19,108,2,4,3,51,0,1,67,67049
51,50,0.99,149,9,0,3,15,102,1,1,0,31,0,0,67,67050
52,51,0.99,57,5,0,3,8,96,1,1,2,5,1,1,67,67051
53,52,0.99,157,7,2,4,8,162,0,8,2,85,0,0,67,67052
54,53,0.99,110,7,2,4,8,76,0,2,2,29,0,0,67,67053
55,54,0.99,181,11,0,1,7,90,0,2,0,24,0,0,67,67054
56,55,0.99,95,11,0,1,10,82,1,3,2,28,0,0,67,67055
57,56,0.99,119,10,0,2,7,101,0,6,0,75,0,0,67,67056
58,57,0.99,240,14,1,7,31,163,0,9,2,88,0,2,67,67057
59,58,0.99,169,13,0,3,9,65,3,6,1,56,0,0,67,67058
60,59,0.99,213,11,0,3,10,108,0,6,1,88,0,1,67,67059
61,60,0.99,230,9,0,5,21,167,1,8,2,91,2,0,67,67060
62,61,0.99,124,10,0,3,9,106,2,2,1,34,0,0,67,67061
63,62,0.99,282,13,0,10,17,112,1,5,3,56,0,2,67,67062
64,63,0.99,240,9,1,6,21,104,0,2,3,66,1,0,67,67063
65,64,0.99,167,5,2,0,12,75,0,4,0,64,0,0,67,67064
66,65,0.99,188,9,0,3,16,119,1,2,0,50,0,0,67,67065
67,66,0.99,76,5,0,2,4,42,2,2,1,19,0,0,67,67066
68,67,0.99,201,6,1,6,19,107,0,8,0,75,1,0,67,67067
69,68,0.99,224,5,0,2,6,53,0,7,0,50,1,0,67,67068
70,69,0.8571,0,0,0,0,0,0,0,0,0,0,0,0,67,67069
71,70,0.99,0,0,0,0,0,0,0,0,0,0,0,0,67,67070
72,71,0.99,0,0,0,0,0,0,0,0,0,0,0,0,67,67071
2,1,0.99,119,2,1,5,14,54,1,0,3,14,0,0,68,68001
3,2,0.99,64,3,0,1,15,100,1,1,1,2,3,1,68,68002
4,3,0.99,17,3,2,0,10,66,0,0,1,0,0,0,68,68003
5,4,0.99,140,6,1,4,38,80,0,1,4,21,0,0,68,68004
6,5,0.8,147,3,0,1,21,57,0,0,3,36,0,1,68,68005
7,6,0.99,107,0,1,2,18,84,1,1,6,2,0,0,68,68006
8,7,0.99,27,5,0,1,14,69,0,0,1,2,0,0,68,68007
9,8,0.99,287,11,0,3,35,121,1,9,2,82,1,2,68,68008
10,9,0.99,49,2,0,0,6,46,0,0,3,4,0,0,68,68009
11,10,0.99,39,2,0,0,18,94,1,0,1,3,1,0,68,68010
12,11,0.99,155,2,0,3,22,91,6,1,4,19,0,1,68,68011
13,12,0.99,149,5,2,2,25,87,3,6,0,59,0,0,68,68012
14,13,0.99,138,11,3,3,31,146,3,2,3,13,0,1,68,68013
15,14,0.99,92,2,1,0,13,52,1,0,0,17,0,0,68,68014
16,15,0.99,28,2,0,1,3,70,1,0,2,0,0,0,68,68015
17,16,0.99,37,2,0,0,6,63,0,0,2,0,0,0,68,68016
18,17,0.99,110,6,1,1,15,84,5,1,1,7,1,0,68,68017
19,18,0.99,63,2,0,0,4,67,0,0,0,1,0,0,68,68018
20,19,0.99,82,3,0,2,13,75,0,0,2,8,0,0,68,68019
21,20,0.99,78,4,2,0,13,77,3,1,1,4,0,0,68,68020
22,21,0.99,161,4,0,4,25,97,2,1,0,18,0,0,68,68021
23,22,0.99,83,1,1,0,11,50,0,1,0,9,0,0,68,68022
24,23,0.99,30,0,1,1,13,84,2,2,3,3,0,0,68,68023
25,24,0.99,0,0,1,0,0,6,0,0,0,0,0,0,68,68024
26,25,0.99,106,2,0,3,9,97,0,1,2,17,0,0,68,68025
27,26,0.99,67,3,0,1,7,67,0,0,0,3,0,0,68,68026
28,27,0.99,36,0,0,1,9,90,2,0,1,0,0,1,68,68027
29,28,0.99,226,2,1,5,12,70,2,4,1,40,2,0,68,68028
30,29,0.99,193,2,0,3,8,74,1,1,0,17,1,2,68,68029
31,30,0.99,38,1,0,2,12,67,0,0,0,2,0,0,68,68030
32,31,0.99,146,2,1,4,7,57,1,1,1,17,0,0,68,68031
33,32,0.99,204,8,0,4,20,88,1,3,6,21,0,0,68,68032
34,33,0.99,228,0,0,3,10,85,2,0,1,17,2,1,68,68033
35,34,0.99,58,4,0,1,16,140,0,0,1,7,0,0,68,68034
36,35,0.99,102,7,1,3,21,98,2,1,2,17,0,1,68,68035
37,36,0.99,97,2,1,1,7,52,2,0,4,10,1,0,68,68036
38,37,0.99,116,9,1,4,24,186,0,1,1,11,3,2,68,68037
39,38,0.99,194,5,0,2,22,139,3,0,6,20,0,0,68,68038
40,39,0.99,38,5,2,0,12,76,0,1,0,0,2,1,68,68039
41,40,0.99,63,5,4,0,11,94,0,0,2,7,0,1,68,68040
42,41,0.99,98,3,0,0,10,97,1,0,2,4,2,3,68,68041
43,42,0.99,70,4,1,1,7,85,4,1,2,7,0,0,68,68042
44,43,0.99,227,8,0,2,7,77,2,3,1,19,0,2,68,68043
45,44,0.99,205,3,1,3,17,123,0,1,0,33,0,0,68,68044
46,45,0.99,98,4,3,1,16,96,2,1,2,6,0,0,68,68045
47,46,0.99,135,2,1,1,15,104,0,2,4,8,1,0,68,68046
48,47,0.99,114,3,0,5,18,121,1,1,0,14,0,0,68,68047
49,48,0.99,105,14,2,2,34,171,2,0,1,9,0,1,68,68048
50,49,0.99,63,3,0,0,4,50,2,0,1,1,0,0,68,68049
51,50,0.99,26,3,0,0,12,50,1,0,0,6,1,0,68,68050
52,51,0.99,85,3,2,2,19,155,4,11,2,25,0,0,68,68051
53,52,0.99,83,2,0,5,8,141,0,30,1,69,0,0,68,68052
54,53,0.99,151,3,0,7,6,61,1,4,1,40,0,1,68,68053
55,54,0.99,62,5,0,6,11,144,0,13,0,55,1,0,68,68054
56,55,0.99,122,12,0,8,15,216,0,17,2,105,1,1,68,68055
57,56,0.8332999999999999,71,4,0,3,5,43,0,1,3,11,0,0,68,68056
58,57,0.8332999999999999,90,5,0,2,7,39,2,1,1,15,0,1,68,68057
59,58,0.8332999999999999,69,1,1,0,5,74,1,0,1,1,0,0,68,68058
60,59,0.8332999999999999,76,2,1,1,10,38,1,0,3,8,0,0,68,68059
61,60,0.99,121,2,0,2,13,64,1,0,0,6,0,0,68,68060
62,61,0.99,36,1,0,0,10,58,0,0,0,0,0,0,68,68061
63,62,0.99,271,5,1,2,19,92,1,5,2,63,1,0,68,68062
64,63,0.99,152,6,0,3,19,113,0,3,0,83,0,1,68,68063
65,64,0.99,70,6,0,1,8,110,0,3,1,56,0,0,68,68064
66,65,0.99,199,11,1,11,14,145,2,9,0,80,0,0,68,68065
67,66,0.99,240,7,2,7,18,213,3,17,0,106,0,1,68,68066
68,67,0.99,111,15,0,2,17,138,3,1,3,27,0,0,68,68067
69,68,0.99,86,4,0,0,2,34,0,1,0,29,0,0,68,68068
70,69,0.99,35,5,0,2,12,110,2,1,2,4,0,0,68,68069
71,70,0.99,173,11,0,5,16,112,2,5,3,71,1,0,68,68070
72,71,0.99,69,7,0,2,15,104,2,0,2,23,0,0,68,68071
73,72,0.99,31,0,1,0,2,24,0,0,0,3,0,0,68,68072
74,73,0.99,38,0,1,0,9,41,0,1,0,11,0,1,68,68073
75,74,0.99,124,2,0,0,13,80,2,5,5,20,0,0,68,68074
76,75,0.99,14,0,0,1,2,74,0,7,0,37,0,0,68,68075
77,76,0.99,5,0,0,0,4,3,0,0,0,2,0,0,68,68076
78,77,0.99,109,5,1,3,8,72,1,5,1,48,0,0,68,68077
79,78,0.99,0,0,0,0,0,0,0,0,0,0,0,0,68,68078
80,79,0.99,0,0,0,0,0,0,0,0,0,0,0,0,68,68079
81,80,0.99,0,0,0,0,0,0,0,0,0,0,0,0,68,68080
82,81,0.8,0,0,0,0,0,0,0,0,0,0,0,0,68,68081
83,82,0.99,0,0,0,0,0,0,0,0,0,0,0,0,68,68082
2,1,0.99,11,1,0,0,3,52,0,2,0,3,0,0,69,69001
3,2,0.99,175,5,0,1,9,130,3,0,0,25,0,1,69,69002
4,3,0.99,42,7,0,1,19,95,2,0,1,3,0,0,69,69003
5,4,0.99,30,3,0,0,15,74,2,1,1,1,0,0,69,69004
6,5,0.99,191,12,0,4,13,64,1,4,2,79,0,0,69,69005
7,6,0.99,232,22,1,3,48,90,1,7,4,179,1,0,69,69006
8,7,0.99,210,7,0,4,14,84,1,6,0,143,2,1,69,69007
9,8,0.99,241,7,0,2,10,35,0,4,2,72,0,1,69,69008
10,9,0.8571,201,3,0,1,11,61,0,6,0,80,0,2,69,69009
11,10,0.99,123,1,0,2,4,21,3,5,0,37,1,1,69,69010
12,11,0.99,241,13,0,3,15,109,0,6,1,174,1,2,69,69011
13,12,0.8571,243,25,0,9,28,157,3,3,1,239,0,0,69,69012
14,13,0.8571,167,22,0,5,12,115,0,4,0,146,0,0,69,69013
15,14,0.8571,286,8,1,4,13,94,0,4,0,122,1,0,69,69014
16,15,0.75,163,11,1,3,26,135,0,0,5,34,1,2,69,69015
17,16,0.99,82,6,0,4,9,63,0,2,0,63,1,0,69,69016
18,17,0.8889,137,1,0,1,9,61,1,1,0,56,1,0,69,69017
19,18,0.8,223,10,0,6,24,130,6,4,1,86,0,0,69,69018
20,19,0.8571,131,6,1,2,11,75,0,2,1,30,1,0,69,69019
21,20,0.8571,253,8,0,6,9,60,2,6,1,52,0,0,69,69020
22,21,0.8571,134,4,0,2,9,67,3,2,0,47,0,0,69,69021
23,22,0.9167000000000001,217,18,0,13,21,118,0,3,2,101,0,0,69,69022
24,23,0.8571,200,8,0,2,23,126,1,9,0,71,2,1,69,69023
25,24,0.9167000000000001,39,2,0,1,13,122,0,2,0,1,0,0,69,69024
26,25,0.9167000000000001,109,10,1,4,21,123,0,0,2,33,0,0,69,69025
27,26,0.9167000000000001,41,4,0,0,10,73,1,1,1,2,0,0,69,69026
28,27,0.9167000000000001,205,8,0,4,12,79,2,3,1,47,0,0,69,69027
29,28,0.8889,123,6,0,1,19,89,1,5,0,128,0,0,69,69028
30,29,0.8889,296,17,1,2,23,133,1,10,0,157,1,0,69,69029
31,30,0.8889,256,6,0,9,15,109,1,7,1,151,0,0,69,69030
32,31,0.9167000000000001,134,6,0,5,15,55,0,4,2,57,0,0,69,69031
33,32,0.9167000000000001,46,4,0,4,8,63,2,4,1,39,1,1,69,69032
34,33,0.9,200,13,0,7,14,122,1,6,1,144,1,0,69,69033
35,34,0.9,105,19,0,3,21,120,1,9,0,115,0,0,69,69034
36,35,0.9,91,19,1,7,15,127,3,3,0,122,0,0,69,69035
37,36,0.9,117,31,0,6,22,181,1,5,2,90,0,0,69,69036
38,37,0.9,128,22,0,5,26,127,1,12,0,113,1,1,69,69037
39,38,0.9,161,20,0,4,23,147,1,3,2,106,1,0,69,69038
40,39,0.8889,220,30,0,2,25,144,1,11,0,165,0,0,69,69039
41,40,0.9167000000000001,112,14,0,8,14,79,1,6,0,131,0,1,69,69040
42,41,0.8571,162,35,0,4,21,165,3,9,2,267,1,0,69,69041
43,42,0.8571,206,21,0,8,31,168,4,8,1,191,0,0,69,69042
44,43,0.8571,177,19,0,9,14,152,1,6,0,221,0,0,69,69043
45,44,0.9167000000000001,111,9,0,0,9,66,0,7,0,91,0,0,69,69044
46,45,0.9167000000000001,248,33,0,4,25,176,1,14,1,239,1,3,69,69045
47,46,0.9,139,23,0,8,21,135,1,8,1,191,2,0,69,69046
